Category,Date,Time,All_Time,Time_1,Time_2,Time_3,All_Amp,Amp_1,Amp_2,Amp_3,pre
9,1140113,1245,5,2,2,1,98,98,63,15,2
4,1140114,945,5,2,1,2,115,63,15,67,9
3,1140114,1245,6,1,2,3,67,15,67,39,4
10,1140114,1345,6,2,3,1,67,67,39,12,3
8,1140116,945,10,3,1,6,148,39,12,121,10
2,1140117,1045,13,1,6,6,121,12,121,85,8
9,1140120,1045,17,6,6,5,121,121,85,57,2
4,1140120,1145,12,6,5,1,85,85,57,24,9
8,1140121,945,9,5,1,3,70,57,24,37,4
2,1140121,1045,5,1,3,1,37,24,37,36,8
6,1140121,1245,6,3,1,2,37,37,36,18,2
4,1140122,945,5,1,2,2,62,36,18,44,6
3,1140122,1045,5,2,2,1,49,18,44,49,4
1,1140122,1245,5,2,1,2,49,44,49,17,3
6,1140123,945,5,1,2,2,65,49,17,33,1
2,1140124,945,9,2,2,5,99,17,33,99,6
5,1140124,1045,8,2,5,1,99,33,99,78,2
7,1140127,945,10,5,1,4,198,99,78,177,5
3,1140127,1145,7,1,4,2,177,78,177,43,7
10,1140205,1145,11,4,2,5,433,177,43,299,3
3,1140206,1145,12,2,5,5,299,43,299,96,10
10,1140206,1245,11,5,5,1,299,299,96,25,3
8,1140207,1045,9,5,1,3,177,96,25,106,10
2,1140207,1345,7,1,3,3,106,25,106,36,8
9,1140210,945,7,3,3,1,136,106,36,66,2
2,1140211,945,9,3,1,5,66,36,66,57,9
6,1140212,1345,15,1,5,9,159,66,57,150,2
2,1140213,1045,16,5,9,2,150,57,150,47,6
9,1140213,1145,12,9,2,1,150,150,47,26,2
4,1140213,1345,5,2,1,2,53,47,26,32,9
3,1140214,1045,5,1,2,2,125,26,32,125,4
1,1140214,1345,7,2,2,3,125,32,125,66,3
9,1140217,945,6,2,3,1,125,125,66,55,1
4,1140217,1145,6,3,1,2,66,66,55,43,9
8,1140217,1245,4,1,2,1,55,55,43,22,4
4,1140218,1045,6,2,1,3,51,43,22,30,8
3,1140219,1045,9,1,3,5,63,22,30,63,4
1,1140219,1145,9,3,5,1,63,30,63,22,3
9,1140219,1345,8,5,1,2,63,63,22,11,1
4,1140220,1345,8,1,2,5,86,22,11,75,9
3,1140224,945,13,2,5,6,122,11,75,122,4
1,1140224,1245,14,5,6,3,122,75,122,71,3
6,1140225,945,11,6,3,2,125,122,71,74,1
2,1140225,1045,6,3,2,1,74,71,74,43,6
6,1140226,1145,9,2,1,6,93,74,43,62,2
2,1140227,945,10,1,6,3,62,43,62,25,6
6,1140227,1245,12,6,3,3,66,62,25,29,2
2,1140303,1045,9,3,3,3,121,25,29,121,6
5,1140304,945,10,3,3,4,121,29,121,72,2
10,1140304,1045,8,3,4,1,121,121,72,43,5
8,1140304,1245,7,4,1,2,72,72,43,26,10
4,1140304,1345,4,1,2,1,43,43,26,18,8
8,1140305,945,4,2,1,1,108,26,18,100,4
2,1140305,1045,3,1,1,1,100,18,100,37,8
9,1140307,1045,12,1,1,10,225,100,37,162,2
2,1140310,945,16,1,10,5,162,37,162,118,9
9,1140310,1145,16,10,5,1,162,162,118,33,2
4,1140310,1245,7,5,1,1,118,118,33,24,9
8,1140311,945,4,1,1,2,69,33,24,60,4
2,1140311,1045,4,1,2,1,60,24,60,45,8
6,1140311,1345,6,2,1,3,60,60,45,37,2
4,1140312,945,5,1,3,1,78,45,37,70,6
3,1140312,1145,6,3,1,2,70,37,70,25,4
10,1140312,1245,4,1,2,1,70,70,25,19,3
8,1140313,1045,6,2,1,3,111,25,19,105,10
2,1140314,945,8,1,3,4,105,19,105,85,8
9,1140317,945,12,3,4,5,105,105,85,44,2
4,1140317,1345,13,4,5,4,85,85,44,40,9
8,1140318,945,10,5,4,1,80,44,40,76,4
2,1140320,1245,18,4,1,13,190,40,76,190,8
5,1140321,945,16,1,13,2,190,76,190,37,2
10,1140321,1245,18,13,2,3,193,190,37,40,5
3,1140328,945,27,2,3,22,218,37,40,218,10
1,1140328,1345,29,3,22,4,218,40,218,47,3
9,1140331,945,27,22,4,1,222,218,47,51,1
2,1140331,1045,6,4,1,1,51,47,51,46,9
6,1140402,945,11,1,1,9,159,51,46,154,2
2,1140403,1045,16,1,9,6,154,46,154,43,6
9,1140403,1345,18,9,6,3,154,154,43,24,2
4,1140407,945,10,6,3,1,85,43,24,66,9
3,1140410,945,19,3,1,15,136,24,66,136,4
1,1140410,1045,17,1,15,1,136,66,136,73,3
6,1140410,1345,19,15,1,3,136,136,73,51,1
4,1140411,945,5,1,3,1,95,73,51,73,6
3,1140411,1045,5,3,1,1,73,51,73,47,4
7,1140411,1145,3,1,1,1,77,73,47,51,3
3,1140414,945,5,1,1,3,51,47,51,45,7
7,1140414,1145,6,1,3,2,51,51,45,28,3
8,1140414,1245,6,3,2,1,45,45,28,14,7
4,1140414,1345,4,2,1,1,30,28,14,16,8
3,1140415,1045,4,1,1,2,47,14,16,47,4
1,1140415,1245,5,1,2,2,47,16,47,18,3
9,1140416,1345,10,2,2,6,101,47,18,72,1
2,1140417,1045,10,2,6,2,84,18,72,84,9
5,1140418,945,12,6,2,4,100,72,84,100,2
1,1140418,1145,8,2,4,2,100,84,100,54,5
6,1140418,1345,8,4,2,2,100,100,54,10,1
4,1140421,1045,6,2,2,2,69,54,10,25,6
3,1140423,945,13,2,2,9,77,10,25,77,4
1,1140423,1245,14,2,9,3,77,25,77,70,3
6,1140424,1045,15,9,3,3,77,77,70,32,1
4,1140428,945,15,3,3,9,290,70,32,252,6
3,1140429,945,17,3,9,5,252,32,252,160,4
10,1140429,1045,15,9,5,1,252,252,160,41,3
8,1140430,945,10,5,1,4,167,160,41,48,10
2,1140430,1345,9,1,4,4,107,41,48,107,8
5,1140502,945,9,4,4,1,107,48,107,93,2
7,1140502,1245,8,4,1,3,107,107,93,31,5
8,1140505,945,6,1,3,2,138,93,31,76,7
2,1140505,1045,6,3,2,1,86,31,76,86,8
5,1140506,1245,10,2,1,7,87,76,86,87,2
1,1140507,1045,11,1,7,3,87,86,87,80,5
6,1140509,945,19,7,3,9,87,87,80,80,1
2,1140512,945,17,3,9,5,99,80,80,99,6
5,1140512,1145,16,9,5,2,99,80,99,39,2
7,1140512,1245,8,5,2,1,99,99,39,32,5
8,1140513,945,5,2,1,2,85,39,32,78,7
2,1140513,1245,6,1,2,3,78,32,78,54,8
6,1140514,945,7,2,3,2,78,78,54,41,2
4,1140514,1045,6,3,2,1,54,54,41,32,6
8,1140515,945,7,2,1,4,66,41,32,57,4
2,1140516,1045,11,1,4,6,71,32,57,71,8
5,1140519,1245,17,4,6,7,85,57,71,85,2
1,1140519,1345,14,6,7,1,85,71,85,15,5
6,1140520,1045,10,7,1,2,110,85,15,40,1
2,1140521,945,7,1,2,4,40,15,40,39,6
6,1140521,1145,8,2,4,2,40,40,39,22,2
4,1140521,1345,8,4,2,2,76,39,22,59,6
3,1140526,1245,18,2,2,14,199,22,59,199,4
1,1140527,945,18,2,14,2,199,59,199,24,3
9,1140529,945,26,14,2,10,299,199,24,124,1
2,1140529,1045,13,2,10,1,124,24,124,30,9
9,1140529,1245,13,10,1,2,124,124,30,17,2
4,1140530,1345,9,1,2,6,63,30,17,50,9
3,1140603,945,9,2,6,1,50,17,50,47,4
7,1140603,1045,8,6,1,1,75,50,47,72,3
3,1140604,945,6,1,1,4,72,47,72,63,7
7,1140605,945,10,1,4,5,72,72,63,50,3
8,1140606,945,14,4,5,5,97,63,50,84,7
2,1140606,1245,13,5,5,3,84,50,84,38,8
6,1140609,1145,12,5,3,4,84,84,38,35,2
4,1140609,1345,9,3,4,2,38,38,35,13,6
8,1140610,1345,11,4,2,5,82,35,13,60,4
2,1140611,945,8,2,5,1,60,13,60,19,8
9,1140611,1045,7,5,1,1,60,60,19,18,2
4,1140612,945,6,1,1,4,21,19,18,20,9
3,1140612,1145,7,1,4,2,21,18,20,21,4
1,1140612,1245,7,4,2,1,21,20,21,10,3
6,1140612,1345,4,2,1,1,34,21,10,23,1
2,1140613,945,3,1,1,1,59,10,23,59,6
5,1140613,1345,6,1,1,4,59,23,59,43,2
7,1140616,945,6,1,4,1,59,59,43,24,5
8,1140618,945,15,4,1,10,108,43,24,89,7
2,1140618,1245,14,1,10,3,89,24,89,56,8
9,1140618,1345,14,10,3,1,132,89,56,99,2
2,1140619,945,5,3,1,1,126,56,99,126,9
5,1140619,1245,5,1,1,3,126,99,126,56,2
7,1140623,945,11,1,3,7,142,126,56,72,5
3,1140623,1045,11,3,7,1,72,56,72,41,7
7,1140623,1245,10,7,1,2,86,72,41,55,3
3,1140624,1045,6,1,2,3,55,41,55,47,7
7,1140625,945,9,2,3,4,69,55,47,61,3
3,1140626,1145,14,3,4,7,100,47,61,100,7
1,1140626,1345,13,4,7,2,100,61,100,16,3
9,1140627,1045,11,7,2,2,107,100,16,23,1
2,1140627,1345,7,2,2,3,39,16,23,39,9
5,1140701,1145,14,2,3,9,196,23,39,196,2
1,1140701,1345,13,3,9,1,196,39,196,30,5
9,1140702,1045,12,9,1,2,283,196,30,117,1
2,1140702,1245,5,1,2,2,178,30,117,178,9
5,1140704,945,11,2,2,7,184,117,178,184,2
1,1140707,1045,15,2,7,6,184,178,184,96,5
6,1140708,1345,21,7,6,8,184,184,96,94,1
4,1140709,1045,16,6,8,2,96,96,94,56,6
8,1140710,1345,18,8,2,8,158,94,56,120,4
2,1140711,945,11,2,8,1,120,56,120,36,8
9,1140711,1045,10,8,1,1,130,120,36,46,2
2,1140711,1245,4,1,1,2,116,36,46,116,9
5,1140714,1045,6,1,2,3,116,46,116,79,2
7,1140714,1145,6,2,3,1,116,116,79,26,5
8,1140715,945,7,3,1,3,131,79,26,78,7
2,1140715,1245,7,1,3,3,78,26,78,47,8
9,1140716,945,8,3,3,2,78,78,47,30,2
4,1140717,1145,12,3,2,7,255,47,30,238,9
3,1140717,1345,11,2,7,2,238,30,238,34,4
10,1140718,945,10,7,2,1,283,238,34,79,3
3,1140718,1045,4,2,1,1,91,34,79,91,10
1,1140718,1145,3,1,1,1,91,79,91,37,3
6,1140721,945,5,1,1,3,125,91,37,71,1
2,1140721,1145,6,1,3,2,71,37,71,50,6
6,1140724,945,13,3,2,8,134,71,50,113,2
2,1140724,1245,13,2,8,3,113,50,113,37,6
9,1140724,1345,12,8,3,1,114,113,37,38,2
2,1140728,945,10,3,1,6,128,37,38,128,9
5,1140728,1045,8,1,6,1,128,38,128,80,2
10,1140728,1245,9,6,1,2,128,128,80,54,5
8,1140729,945,5,1,2,2,104,80,54,78,10
2,1140729,1245,7,2,2,3,103,54,78,103,8
5,1140730,1045,8,2,3,3,103,78,103,86,2
7,1140730,1245,8,3,3,2,103,103,86,35,5
8,1140731,945,7,3,2,2,95,86,35,44,7
2,1140801,945,9,2,2,5,229,35,44,229,8
5,1140801,1245,10,2,5,3,229,44,229,55,2
10,1140804,945,10,5,3,2,229,229,55,31,5
8,1140804,1345,9,3,2,4,88,55,31,64,10
2,1140806,1145,14,2,4,8,238,31,64,238,8
5,1140807,945,15,4,8,3,238,64,238,75,2
10,1140807,1045,12,8,3,1,238,238,75,69,5
8,1140807,1145,5,3,1,1,75,75,69,49,10
4,1140808,1045,6,1,1,4,143,69,49,123,8
3,1140811,1145,11,1,4,6,171,49,123,171,4
1,1140812,945,13,4,6,3,171,123,171,59,3
6,1140812,1045,10,6,3,1,171,171,59,55,1
4,1140812,1145,5,3,1,1,59,59,55,46,6
8,1140814,945,10,1,1,8,150,55,46,141,4
2,1140815,1045,15,1,8,6,141,46,141,99,8
6,1140818,945,18,8,6,4,141,141,99,69,2
4,1140818,1145,12,6,4,2,127,99,69,97,6
3,1140820,1145,16,4,2,10,159,69,97,159,4
1,1140820,1245,13,2,10,1,159,97,159,37,3
9,1140820,1345,12,10,1,1,159,159,37,35,1
4,1140821,1045,4,1,1,2,85,37,35,83,9
3,1140821,1145,4,1,2,1,83,35,83,46,4
10,1140821,1245,4,2,1,1,83,83,46,39,3
8,1140822,1245,7,1,1,5,188,46,39,181,10
2,1140825,945,8,1,5,2,181,39,181,23,8
9,1140826,945,12,5,2,5,201,181,23,43,2
2,1140826,1345,11,2,5,4,43,23,43,20,9
9,1140827,1145,12,5,4,3,133,43,20,110,2
2,1140827,1345,9,4,3,2,110,20,110,37,9
9,1140828,945,6,3,2,1,112,110,37,39,2
2,1140828,1145,5,2,1,2,39,37,39,31,9
6,1140828,1245,4,1,2,1,39,39,31,25,2
4,1140829,945,5,2,1,2,68,31,25,62,6
3,1140829,1045,4,1,2,1,62,25,62,53,4
7,1140829,1145,4,2,1,1,62,62,53,28,3
8,1140901,945,5,1,1,3,118,53,28,93,7
2,1140902,1345,13,1,3,9,162,28,93,162,8
5,1140903,1045,14,3,9,2,162,93,162,94,2
7,1140904,945,15,9,2,4,170,162,94,102,5
3,1140904,1245,9,2,4,3,102,94,102,53,7
7,1140905,1145,11,4,3,4,112,102,53,63,3
3,1140909,945,10,3,4,3,160,53,63,160,7
1,1140910,1045,13,4,3,6,220,63,160,220,3
5,1140911,945,13,3,6,4,220,160,220,75,1
7,1140915,945,20,6,4,10,358,220,75,213,5
3,1140915,1145,16,4,10,2,213,75,213,63,7
10,1140916,1345,19,10,2,7,244,213,63,94,3
3,1140917,1045,11,2,7,2,107,63,94,107,10
1,1140917,1345,12,7,2,3,107,94,107,100,3
6,1140918,945,6,2,3,1,124,107,100,117,1
2,1140918,1245,7,3,1,3,117,100,117,46,6
6,1140919,945,6,1,3,2,156,117,46,85,2
2,1140919,1145,7,3,2,2,85,46,85,64,6
6,1140919,1345,6,2,2,2,85,85,64,44,2
4,1140922,1045,7,2,2,3,204,64,44,184,6
3,1140922,1245,6,2,3,1,184,44,184,43,4
10,1140923,945,6,3,1,2,184,184,43,41,3
8,1140923,1045,4,1,2,1,52,43,41,50,10
2,1140924,945,7,2,1,4,71,41,50,71,8
5,1140925,945,10,1,4,5,87,50,71,87,2
1,1140926,945,14,4,5,5,231,71,87,231,5
5,1140926,1045,11,5,5,1,231,87,231,85,1
10,1140926,1245,8,5,1,2,231,231,85,61,5
8,1140929,945,5,1,2,2,85,85,61,47,10
4,1140929,1045,5,2,2,1,79,61,47,65,8
3,1140929,1345,6,2,1,3,65,47,65,50,4
7,1140930,1145,7,1,3,3,137,65,50,122,3
3,1140930,1245,7,3,3,1,150,50,122,150,7
1,1141001,945,6,3,1,2,150,122,150,110,3
6,1141001,1045,4,1,2,1,150,150,110,104,1
4,1141001,1145,4,2,1,1,110,110,104,49,6
8,1141001,1345,4,1,1,2,104,104,49,38,4
4,1141002,945,4,1,2,1,110,49,38,99,8
3,1141002,1245,6,2,1,3,115,38,99,115,4
1,1141002,1345,5,1,3,1,115,99,115,42,3
6,1141003,1245,8,3,1,4,202,115,42,129,1
2,1141006,945,7,1,4,2,129,42,129,51,6
9,1141006,1045,7,4,2,1,132,129,51,54,2
2,1141006,1145,4,2,1,1,54,51,54,43,9
6,1141006,1345,4,1,1,2,54,54,43,27,2
4,1141007,945,4,1,2,1,134,43,27,118,6
3,1141007,1145,5,2,1,2,118,27,118,70,4
10,1141008,945,6,1,2,3,123,118,70,75,3
3,1141008,1145,7,2,3,2,75,70,75,58,10
7,1141008,1345,7,3,2,2,118,75,58,101,3
3,1141009,945,5,2,2,1,111,58,101,111,7
1,1141014,945,13,2,1,10,337,101,111,337,3
5,1141014,1145,13,1,10,2,337,111,337,57,1
10,1141014,1245,13,10,2,1,337,337,57,39,5
8,1141015,945,5,2,1,2,61,57,39,43,10
2,1141016,945,8,1,2,5,257,39,43,257,8
5,1141016,1245,10,2,5,3,257,43,257,177,2
10,1141017,1345,14,5,3,6,266,257,177,186,5
3,1141020,1045,11,3,6,2,186,177,186,167,10
7,1141020,1145,9,6,2,1,186,186,167,47,3
8,1141020,1245,4,2,1,1,184,167,47,64,7
2,1141021,1045,5,1,1,3,65,47,64,65,8
5,1141022,1045,9,1,3,5,148,64,65,148,2
1,1141023,1145,14,3,5,6,148,65,148,62,5
9,1141024,945,14,5,6,3,148,148,62,44,1
4,1141024,1245,12,6,3,3,155,62,44,137,9
3,1141027,945,8,3,3,2,137,44,137,77,4
10,1141027,1045,6,3,2,1,154,137,77,94,3
3,1141027,1145,4,2,1,1,94,77,94,76,10
7,1141027,1345,4,1,1,2,94,94,76,48,3
8,1141029,1345,13,1,2,10,313,76,48,285,7
2,1141030,1045,14,2,10,2,285,48,285,67,8
9,1141103,1045,22,10,2,10,407,285,67,189,2
2,1141104,945,16,2,10,4,189,67,189,59,9
9,1141104,1045,15,10,4,1,217,189,59,87,2
2,1141105,1045,10,4,1,5,95,59,87,95,9
5,1141105,1145,7,1,5,1,95,87,95,33,2
7,1141107,1045,15,5,1,9,193,95,33,131,5
3,1141110,1045,15,1,9,5,230,33,131,230,7
1,1141110,1345,17,9,5,3,230,131,230,31,3
9,1141111,945,9,5,3,1,243,230,31,44,1
2,1141111,1245,7,3,1,3,57,31,44,57,9
5,1141111,1345,5,1,3,1,57,44,57,28,2
7,1141112,1345,9,3,1,5,204,57,28,175,5
3,1141113,1045,8,1,5,2,175,28,175,77,7
10,1141113,1145,8,5,2,1,175,175,77,56,3
8,1141114,1145,8,2,1,5,95,77,56,74,10
2,1141117,1045,10,1,5,4,124,56,74,124,8
5,1141118,945,13,5,4,4,124,74,124,86,2
7,1141118,1245,11,4,4,3,157,124,86,119,5
3,1141119,1145,11,4,3,4,146,86,119,146,7
1,1141119,1245,8,3,4,1,146,119,146,61,3
6,1141120,1245,10,4,1,5,265,146,61,180,1
2,1141121,945,8,1,5,2,180,61,180,23,6
9,1141124,945,12,5,2,5,246,180,23,89,2
2,1141125,945,12,2,5,5,101,23,89,101,9
5,1141125,1145,12,5,5,2,101,89,101,81,2
7,1141126,945,10,5,2,3,101,101,81,48,5
8,1141126,1045,6,2,3,1,81,81,48,41,7
4,1141126,1145,5,3,1,1,48,48,41,38,8
8,1141127,1045,6,1,1,4,133,41,38,130,4
2,1141201,945,14,1,4,9,244,38,130,244,8
5,1141201,1045,14,4,9,1,244,130,244,191,2
7,1141202,1045,15,9,1,5,244,244,191,181,5
8,1141204,945,15,1,5,9,275,191,181,265,7
2,1141204,1045,15,5,9,1,265,181,265,65,8
9,1141204,1145,11,9,1,1,265,265,65,43,2
4,1141205,945,5,1,1,3,84,65,43,62,9
3,1141208,945,9,1,3,5,83,43,62,83,4
1,1141209,945,13,3,5,5,144,62,83,144,3
5,1141209,1345,14,5,5,4,144,83,144,24,1
10,1141210,1045,11,5,4,2,259,144,24,139,5
3,1141210,1245,8,4,2,2,139,24,139,43,10
10,1141211,945,6,2,2,2,187,139,43,91,3
3,1141211,1145,6,2,2,2,91,43,91,90,10
7,1141211,1245,5,2,2,1,91,91,90,48,3
8,1141212,945,5,2,1,2,111,90,48,69,7
2,1141215,945,8,1,2,5,144,48,69,144,8
5,1141215,1345,11,2,5,4,144,69,144,113,2
7,1141216,945,10,5,4,1,144,144,113,71,5
8,1141216,1045,6,4,1,1,116,113,71,74,7
2,1141217,1345,10,1,1,8,207,71,74,207,8
5,1141218,945,10,1,8,1,207,74,207,93,2
10,1141218,1345,13,8,1,4,207,207,93,70,5
8,1141219,1145,8,1,4,3,206,93,70,183,10
2,1141219,1245,8,4,3,1,183,70,183,79,8
9,1141222,1045,7,3,1,3,241,183,79,137,2
2,1141222,1245,6,1,3,2,137,79,137,35,9
9,1141223,945,7,3,2,2,179,137,35,77,2
2,1141223,1045,5,2,2,1,77,35,77,43,9
6,1141223,1145,4,2,1,1,77,77,43,27,2
4,1141223,1245,3,1,1,1,43,43,27,21,6
8,1141225,945,9,1,1,7,98,27,21,92,4
2,1141226,945,13,1,7,5,92,21,92,22,8
9,1141227,945,17,7,5,5,146,92,22,76,2
2,1141227,1245,13,5,5,3,76,22,76,14,9
9,1141229,1145,12,5,3,4,163,76,14,101,2
2,1141229,1245,8,3,4,1,101,14,101,35,9
9,1141230,945,7,4,1,2,108,101,35,42,2
2,1141230,1045,4,1,2,1,75,35,42,75,9
5,1141231,945,7,2,1,4,75,42,75,35,2
7,1141231,1045,6,1,4,1,91,75,35,51,5
3,1141231,1345,8,4,1,3,51,35,51,45,7
7,1150105,945,5,1,3,1,148,51,45,142,3
3,1150105,1345,8,3,1,4,142,45,142,121,7
7,1150106,1245,9,1,4,4,280,142,121,259,3
3,1150106,1345,9,4,4,1,259,121,259,53,7
10,1150107,945,6,4,1,1,259,259,53,37,3
8,1150107,1145,5,1,1,3,75,53,37,59,10
2,1150107,1345,5,1,3,1,59,37,59,51,8
6,1150109,945,10,3,1,6,302,59,51,294,2
2,1150109,1045,8,1,6,1,294,51,294,118,6
9,1150109,1245,9,6,1,2,294,294,118,43,2
4,1150112,945,5,1,2,2,178,118,43,103,9
3,1150113,1045,10,2,2,6,118,43,103,118,4
1,1150114,1045,13,2,6,5,124,103,118,124,3
5,1150114,1145,12,6,5,1,124,118,124,47,1
7,1150114,1245,7,5,1,1,124,124,47,42,5
8,1150115,945,4,1,1,2,79,47,42,74,7
2,1150115,1045,4,1,2,1,100,42,74,100,8
5,1150116,945,7,2,1,4,100,74,100,99,2
7,1150116,1045,6,1,4,1,148,100,99,147,5
3,1150116,1245,7,4,1,2,147,99,147,70,7
7,1150116,1345,4,1,2,1,147,147,70,45,3
8,1150119,945,4,2,1,1,178,70,45,153,7
2,1150119,1245,5,1,1,3,153,45,153,118,8
6,1150122,1045,17,1,3,13,297,153,118,262,2
2,1150122,1345,19,3,13,3,262,118,262,36,6
9,1150123,1045,18,13,3,2,346,262,36,120,2
2,1150126,945,9,3,2,4,120,36,120,55,9
9,1150126,1045,7,2,4,1,120,120,55,45,2
4,1150126,1145,6,4,1,1,55,55,45,31,9
8,1150127,945,5,1,1,3,106,45,31,92,4
2,1150127,1045,5,1,3,1,92,31,92,59,8
9,1150127,1345,7,3,1,3,92,92,59,47,2
4,1150128,945,5,1,3,1,65,59,47,53,9
3,1150128,1245,7,3,1,3,60,47,53,60,4
1,1150129,1145,8,1,3,4,108,53,60,108,3
5,1150129,1245,8,3,4,1,108,60,108,34,1
10,1150202,945,12,4,1,7,164,108,34,90,5
3,1150203,1045,14,1,7,6,115,34,90,115,10
1,1150203,1245,15,7,6,2,115,90,115,30,3
6,1150204,945,10,6,2,2,186,115,30,101,1
2,1150204,1045,5,2,2,1,101,30,101,44,6
9,1150204,1145,4,2,1,1,101,101,44,31,2
4,1150205,945,6,1,1,4,86,44,31,73,9
3,1150206,945,9,1,4,4,73,31,73,73,4
1,1150206,1045,9,4,4,1,82,73,73,82,3
5,1150206,1145,6,4,1,1,82,73,82,39,1
7,1150209,945,5,1,1,3,127,82,39,84,5
3,1150209,1145,6,1,3,2,84,39,84,50,7
7,1150209,1245,6,3,2,1,84,84,50,28,3
8,1150210,945,5,2,1,2,57,50,28,35,7
2,1150210,1145,5,1,2,2,54,28,35,54,8
5,1150211,1045,8,2,2,4,90,35,54,90,2
1,1150212,1045,11,2,4,5,90,54,90,48,5
6,1150213,945,13,4,5,4,129,90,48,87,1
2,1150213,1345,13,5,4,4,87,48,87,35,6
9,1150224,1245,12,4,4,4,179,87,35,127,2
2,1150224,1345,9,4,4,1,127,35,127,23,9
9,1150225,945,6,4,1,1,183,127,23,79,2
2,1150226,1045,8,1,1,6,79,23,79,63,9
6,1150226,1145,8,1,6,1,79,79,63,27,2
4,1150302,1045,11,6,1,4,78,63,27,42,6
3,1150302,1245,7,1,4,2,42,27,42,22,4
7,1150303,1045,9,4,2,3,80,42,22,60,3
3,1150304,1045,11,2,3,6,60,22,60,58,7
7,1150305,945,12,3,6,3,89,60,58,87,3
3,1150306,1345,18,6,3,9,93,58,87,93,7
1,1150309,1045,14,3,9,2,97,87,93,97,3
5,1150310,945,15,9,2,4,97,93,97,38,1
7,1150310,1045,7,2,4,1,130,97,38,71,5
3,1150310,1345,8,4,1,3,71,38,71,31,7
10,1150311,945,5,1,3,1,135,71,31,95,3
3,1150313,945,14,3,1,10,184,31,95,184,10
1,1150316,1345,20,1,10,9,184,95,184,99,3
6,1150317,945,20,10,9,1,194,184,99,109,1
2,1150317,1245,13,9,1,3,109,99,109,97,6
6,1150318,1245,9,1,3,5,114,109,97,102,2
2,1150318,1345,9,3,5,1,102,97,102,22,6
6,1150319,1145,9,5,1,3,222,102,22,142,2
2,1150320,945,7,1,3,3,142,22,142,36,6
9,1150320,1045,7,3,3,1,143,142,36,37,2
2,1150320,1245,6,3,1,2,37,36,37,28,9
6,1150323,945,5,1,2,2,37,37,28,27,2
4,1150324,1145,11,2,2,7,74,28,27,73,6
3,1150325,945,12,2,7,3,73,27,73,35,4
10,1150325,1245,13,7,3,3,96,73,35,58,3
3,1150325,1345,7,3,3,1,58,35,58,18,10
10,1150326,945,5,3,1,1,164,58,18,124,3
3,1150326,1045,3,1,1,1,124,18,124,68,10
10,1150326,1345,5,1,1,3,124,124,68,45,3
8,1150327,945,5,1,3,1,68,68,45,38,10
4,1150327,1145,6,3,1,2,98,45,38,91,8
3,1150327,1245,4,1,2,1,91,38,91,26,4
10,1150330,945,5,2,1,2,117,91,26,52,3
3,1150330,1145,5,1,2,2,52,26,52,45,10
7,1150330,1345,6,2,2,2,52,52,45,21,3
8,1150331,945,5,2,2,1,99,45,21,75,7
2,1150331,1145,5,2,1,2,75,21,75,65,8
6,1150331,1345,5,1,2,2,75,75,65,49,2
4,1150401,1145,7,2,2,3,123,65,49,107,6
3,1150402,1045,9,2,3,4,143,49,107,143,4
1,1150402,1245,9,3,4,2,143,107,143,28,3
9,1150407,945,8,4,2,2,173,143,28,58,1
2,1150407,1145,6,2,2,2,58,28,58,48,9
6,1150408,945,7,2,2,3,58,58,48,23,2
4,1150408,1245,8,2,3,3,102,48,23,77,6
3,1150409,1045,9,3,3,3,118,23,77,118,4
1,1150409,1345,9,3,3,3,118,77,118,108,3
6,1150410,945,7,3,3,1,118,118,108,97,1
4,1150410,1145,6,3,1,2,108,108,97,73,6
8,1150413,945,6,1,2,3,115,97,73,91,4
2,1150413,1045,6,2,3,1,91,73,91,50,8
6,1150414,1245,11,3,1,7,91,91,50,39,2
4,1150415,1145,12,1,7,4,136,50,39,125,6
3,1150415,1245,12,7,4,1,125,39,125,27,4
10,1150415,1345,6,4,1,1,165,125,27,67,3
3,1150416,1345,7,1,1,5,142,27,67,142,10
1,1150417,1245,10,1,5,4,142,67,142,80,3
6,1150417,1345,10,5,4,1,142,142,80,22,1
4,1150420,945,6,4,1,1,143,80,22,85,6
3,1150420,1245,5,1,1,3,85,22,85,77,4
7,1150420,1345,5,1,3,1,85,85,77,26,3
8,1150421,945,5,3,1,1,107,77,26,56,7
2,1150421,1145,4,1,1,2,78,26,56,78,8
5,1150422,1045,7,1,2,4,100,56,78,100,2
1,1150422,1245,8,2,4,2,100,78,100,25,5
6,1150428,945,23,4,2,17,498,100,25,423,1
2,1150428,1045,20,2,17,1,423,25,423,70,6
9,1150428,1245,20,17,1,2,423,423,70,36,2
4,1150429,1045,6,1,2,3,151,70,36,117,9
3,1150429,1245,7,2,3,2,117,36,117,50,4
10,1150430,1045,8,3,2,3,141,117,50,74,3
3,1150430,1145,6,2,3,1,74,50,74,58,10
7,1150504,1045,8,3,1,4,108,74,58,92,3
3,1150504,1345,8,1,4,3,92,58,92,78,7
7,1150505,945,8,4,3,1,102,92,78,88,3
3,1150505,1345,8,3,1,4,88,78,88,37,7
7,1150506,945,6,1,4,1,139,88,37,88,3
3,1150506,1145,7,4,1,2,102,37,88,102,7
1,1150508,1345,15,1,2,12,152,88,102,152,3
5,1150511,945,15,2,12,1,152,102,152,101,1
7,1150511,1145,15,12,1,2,208,152,101,157,5
3,1150512,945,6,1,2,3,157,101,157,91,7
7,1150512,1045,6,2,3,1,157,157,91,75,3
